label,happy,angry,disgust,sad,fear,neutral,surprise,Pitch1,Pitch2,Pitch3,Pitch4,Pitch5,Pitch6,Pitch7,Pitch8,Pitch9,Pitch10,Pitch11,Pitch12
0,0.668967584,0.005758464,2.45e-05,0.040289907,0.092162224,0.175961733,0.016835621,0.662257969,0.499200612,0.433833867,0.355298162,0.391888648,0.471408069,0.435860246,0.497629911,0.518496573,0.583305061,0.589005411,0.650830805
0,0.823175549,0.044415668,0.000682129,0.015322146,0.036375348,0.072856779,0.007172381,0.650725126,0.59401536,0.578570724,0.601773679,0.674554169,0.599259317,0.59380573,0.664733827,0.703302145,0.654997528,0.612939239,0.656643808
1,0.003286365,0.434086717,0.000634896,0.430929524,0.020952338,0.109492476,0.000617683,0.515110552,0.575802565,0.554115295,0.461589217,0.396751195,0.456258565,0.590132177,0.582200527,0.59221226,0.62894249,0.64347738,0.535571933
1,0.005035438,0.327196776,0.011602009,0.502100853,0.098067531,0.053710567,0.002286827,0.819138467,0.757788479,0.731693685,0.783829868,0.815900743,0.716763616,0.692637444,0.737320125,0.79729408,0.746572435,0.732075095,0.810892105
1,0.011127968,0.756779666,0.009199157,0.096058051,0.07449589,0.050392014,0.001947253,0.700100958,0.662115157,0.676704824,0.713234842,0.785055757,0.789220631,0.700948894,0.714844763,0.723689497,0.652678132,0.636789858,0.715817571
1,0.034958086,0.51468897,0.000545902,0.130939777,0.011612729,0.305817116,0.001437421,0.933814824,0.914755225,0.909428358,0.921298623,0.930274189,0.853047371,0.819268048,0.822577238,0.843235075,0.758199632,0.769582987,0.890248537
1,0.008293467,0.39760039,2.27e-07,0.329191162,0.001812119,0.263080566,2.21e-05,0.832926154,0.821643054,0.807499468,0.803833425,0.785626173,0.76607573,0.77663821,0.803256989,0.784284532,0.799475253,0.80342865,0.872902632
1,0.004505904,0.694887581,0.000477984,0.107208137,0.008904226,0.17828511,0.005731059,0.631917894,0.619639635,0.60391283,0.676148534,0.686259627,0.584590316,0.566941202,0.584801733,0.682165802,0.697266757,0.667257071,0.673799694
1,0.019381406,0.346328651,1.13e-05,0.222642107,0.029346068,0.38091224,0.001378248,0.572538137,0.597059965,0.631280363,0.623956978,0.605326116,0.59105283,0.738853455,0.839682937,0.718472719,0.600675523,0.586922228,0.594493687
1,0.618729589,0.008154692,1.26e-07,0.087594597,0.051160309,0.156064604,0.078296083,0.837483764,0.852588713,0.847551882,0.8575207,0.833325386,0.816038907,0.787322581,0.79063642,0.715996802,0.711267173,0.760269165,0.923335969
1,0.593543896,8.69e-05,3.58e-13,0.000113916,0.00091362,0.0901856,0.31515606,0.645332336,0.68423599,0.766976595,0.777643144,0.655040503,0.681026042,0.708984435,0.662457287,0.566520095,0.583286047,0.640075743,0.647166669
1,0.033173087,0.077643356,5.93e-06,0.10357212,0.013023834,0.227655123,0.544926552,0.658748865,0.56156075,0.508796632,0.570247293,0.676582515,0.674878359,0.684546292,0.653152823,0.638545573,0.600757837,0.628570795,0.700177729
1,0.010682605,0.507620069,0.0006534,0.208907734,0.051359296,0.21551475,0.005262147,0.805722773,0.777538836,0.780192792,0.800891161,0.803555846,0.778206468,0.756768763,0.786384642,0.819585204,0.833932281,0.794470549,0.804867208
1,0.026956613,0.604026948,3.61e-05,0.052061483,0.009449403,0.303161686,0.004307805,0.86010766,0.845383644,0.866418898,0.799542069,0.788416088,0.807412565,0.816954076,0.875308394,0.867459238,0.822291374,0.81463933,0.862772405
1,0.460025164,0.146460548,1.17e-09,0.149675782,0.00479639,0.238715155,0.00032696,0.841024399,0.806797028,0.757487893,0.804953337,0.81391412,0.760859728,0.769686282,0.802935421,0.804873645,0.824319601,0.830496073,0.848992407
1,0.002051957,0.000608862,6.14e-11,0.068079072,0.00093461,0.926590481,0.001735018,0.908554077,0.884501398,0.87282908,0.848766744,0.78221494,0.758461177,0.813874781,0.843055546,0.848635912,0.839163423,0.855637729,0.917911768
1,0.000135016,6.14e-05,3.3e-12,0.858634816,0.018976698,0.122190357,1.72e-06,0.845961571,0.837303162,0.879838765,0.898016572,0.829167604,0.751485825,0.777519464,0.89791429,0.862522662,0.787368178,0.760613024,0.803653121
1,0.001414554,9.92e-05,6.7e-13,0.97043871,0.00634753,0.021637918,6.21e-05,0.56386143,0.506365597,0.539052427,0.571232378,0.569772422,0.612646937,0.62566787,0.718679488,0.783555448,0.701265335,0.594309807,0.625966251
1,0.008762278,0.051105228,2.67e-06,0.356688111,0.027896962,0.554542833,0.00100192,0.492158204,0.404849142,0.458470374,0.574046552,0.681529582,0.682443559,0.587054849,0.601249278,0.654157817,0.539472342,0.453105152,0.50970763
1,0.003663828,0.017306629,5.9e-07,0.092429936,0.014687302,0.871677803,0.000233913,0.671804488,0.584666669,0.594374895,0.659540713,0.716833591,0.837547839,0.799164832,0.739058435,0.705549538,0.631851256,0.600958586,0.69107759
1,0.001859573,0.055769536,4.71e-07,0.298621,0.023064957,0.620476123,0.000208339,0.536405444,0.522305965,0.54215616,0.561646402,0.59523958,0.630279839,0.743326724,0.865858138,0.798119485,0.636147499,0.520288229,0.564542711
1,0.002245221,0.206677426,1.62e-05,0.386291868,0.035401019,0.368556218,0.000812047,0.41414535,0.394358754,0.42545107,0.519086778,0.65963459,0.820124686,0.607076466,0.548733473,0.487651616,0.434544176,0.466964811,0.484356225
1,0.004253156,0.470905608,1.19e-07,0.04441704,0.0057521,0.474566112,0.000105865,0.874946058,0.829517961,0.815405428,0.891958475,0.867734909,0.848137796,0.84378475,0.853798091,0.774793863,0.755510092,0.831987917,0.960088551
1,0.002031626,0.328697456,1.05e-05,0.209070504,0.011582494,0.448324056,0.000283367,0.609136939,0.573512971,0.515681326,0.63619107,0.638642848,0.567576051,0.617015898,0.68974942,0.757608593,0.681893528,0.698776007,0.668861508
1,0.000501972,0.255120042,2.06e-05,0.472509682,0.006880787,0.264816312,0.000150562,0.517694831,0.564738929,0.599815607,0.65228945,0.640343428,0.592297196,0.617305219,0.691770136,0.697155058,0.669013679,0.635517061,0.583052695
1,0.000820062,0.185064697,6.06e-06,0.415526282,0.007006763,0.391407117,0.000169019,0.533532202,0.574416578,0.598973215,0.574525595,0.649783731,0.591735244,0.397164315,0.385885745,0.428064227,0.531186879,0.630143404,0.553015769
1,0.000747243,0.142815459,1.57e-06,0.439512126,0.005437771,0.411440719,4.51e-05,0.629559994,0.533384144,0.518813074,0.563266873,0.621439517,0.608414292,0.597894192,0.675068259,0.694348276,0.637109697,0.673028052,0.708907068
1,0.007604592,0.303404643,0.001389383,0.381404146,0.025479948,0.279219381,0.001497906,0.498385936,0.393328398,0.37142095,0.414290249,0.439261526,0.479258835,0.451692104,0.465561897,0.564973772,0.577138245,0.462967426,0.49782601
1,0.001113148,0.416501924,6.75e-05,0.179410295,0.102748873,0.036008284,0.264149983,0.495892256,0.489739895,0.554377794,0.647518575,0.68846035,0.664325655,0.621137142,0.779742241,0.671446025,0.48696363,0.564001381,0.649057508
1,0.000325882,0.647716272,2.12e-07,0.187987271,0.13790685,0.013466012,0.012597501,0.597580075,0.532704711,0.50267607,0.524852276,0.611744881,0.777361333,0.777089119,0.635889292,0.613661408,0.596765041,0.572383344,0.609174788
1,0.001007809,0.259666829,5.24e-07,0.452360917,0.190674241,0.092833395,0.003456283,0.677093506,0.686984658,0.743413687,0.732932508,0.742443025,0.702164233,0.704855204,0.710960984,0.736404836,0.706165314,0.669670522,0.717748165
1,0.575630277,0.020423591,6.71e-06,0.124249368,0.051795097,0.227515228,0.000379731,0.707220316,0.725870669,0.662101984,0.642765462,0.652301848,0.631610811,0.736488342,0.800460279,0.794234216,0.697991252,0.629824579,0.653851509
1,0.778536494,0.054406819,3.6e-06,0.010138913,0.019764978,0.137090696,5.85e-05,0.433057129,0.442431837,0.507116973,0.497143924,0.447273225,0.483777612,0.541933477,0.632216692,0.738390148,0.61529994,0.514458895,0.520898402
1,0.068276343,0.019609566,4.73e-06,0.082456374,0.49121771,0.25883447,0.07960081,0.357710838,0.385829002,0.458473653,0.585687757,0.592790365,0.567916989,0.622116983,0.742815793,0.787502348,0.741576612,0.505895555,0.424971193
1,0.02030822,0.000108166,6.38e-14,0.000237447,0.071676487,0.013709613,0.893960066,0.590726912,0.643013716,0.70797801,0.733059168,0.684438586,0.674507201,0.724833071,0.815913916,0.750582457,0.650049448,0.607095659,0.586278677
1,0.004538759,8.25e-05,5.33e-13,0.010840612,0.60803107,0.008024816,0.368482233,0.843108773,0.816087127,0.832524538,0.844681501,0.818191528,0.743730307,0.746808231,0.793986917,0.815471292,0.815667093,0.845373392,0.86522907
1,0.075624899,0.001072705,2.14e-12,0.006948008,0.417955733,0.010994088,0.487404565,0.712747395,0.68309021,0.699591875,0.749293864,0.752384007,0.670751512,0.700975358,0.701966345,0.76704222,0.858038843,0.836584449,0.767224252
1,0.783969889,0.000134157,1.84e-13,0.141741011,0.002263511,0.064636094,0.007255339,0.576182604,0.479461581,0.456958979,0.479240775,0.431248158,0.365494639,0.376526475,0.397668391,0.499461383,0.61247921,0.603015959,0.591343462
1,0.83756476,0.001691196,1.69e-10,0.070747114,0.00651908,0.082909737,0.000568113,0.727996111,0.588167131,0.570706785,0.550490916,0.491746813,0.469952077,0.463344961,0.454165548,0.537853956,0.691791058,0.7896263,0.79354918
1,0.977921871,0.000357021,1.41e-13,0.011690674,0.000978497,0.004140483,0.004911454,0.475049615,0.397438526,0.355933189,0.391162187,0.411822826,0.404676318,0.492720872,0.433238387,0.479837298,0.643653989,0.815706432,0.78656882
1,0.98466758,0.000296377,4.84e-14,0.002572996,0.00107587,0.0029327,0.008454478,0.824851811,0.803403437,0.749536276,0.787659109,0.857666969,0.764341354,0.763821244,0.727193415,0.720254183,0.803278923,0.830216348,0.851114094
1,0.693654291,0.001100132,6.47e-13,0.091251772,0.013905178,0.053268338,0.146820289,0.521009207,0.502860487,0.485929936,0.531542242,0.607253194,0.520021021,0.485024929,0.492604256,0.521452188,0.735788882,0.720806718,0.586627245
1,0.111585417,4.15e-05,8.8e-18,0.021352475,0.031369793,0.360469432,0.475181346,0.764678419,0.75512141,0.773648083,0.786229193,0.803976417,0.745892704,0.779347479,0.81227088,0.781022966,0.832937419,0.855191648,0.851777136
1,0.200131804,9.12e-10,3.2700000000000004e-21,0.011269623,0.001285518,0.785746972,0.001566082,0.484035671,0.490680873,0.595160842,0.706522465,0.527316272,0.441557318,0.474496365,0.606418133,0.809495032,0.658178329,0.500174463,0.469131202
1,0.683508894,0.02884723,6.06e-06,0.041654266,0.008327993,0.237198381,0.000457178,0.455593228,0.419598222,0.468469173,0.558361769,0.553970754,0.523575544,0.499944806,0.507602096,0.703209639,0.769164145,0.66613096,0.499392867
1,0.007649978,0.169293645,6.64e-06,0.459643928,0.024110297,0.339084502,0.00021101,0.654786408,0.520830929,0.494607925,0.526232123,0.550147295,0.50668627,0.584868133,0.561511934,0.521262348,0.570271671,0.663141966,0.818096519
1,0.00189658,0.25423503,1.92e-05,0.559311358,0.014154443,0.17028675,9.66e-05,0.501149476,0.415883571,0.441738039,0.498747915,0.501038611,0.517029822,0.607490063,0.65076673,0.628465474,0.683261156,0.722728133,0.735629678
1,0.000466568,0.187647067,7.01e-07,0.736034419,0.023544658,0.052264219,4.24e-05,0.514302135,0.423080087,0.474210829,0.431046516,0.395784199,0.428354293,0.519312918,0.559547186,0.569785118,0.618254423,0.570413768,0.60600841
1,0.023043968,0.457898536,0.000132289,0.27421374,0.015453399,0.22826381,0.000994257,0.388121903,0.399137139,0.399834901,0.476375848,0.562327087,0.650586843,0.740895629,0.681385279,0.642084897,0.57620728,0.451612473,0.422687083
1,0.000309331,0.163590609,0.000226628,0.651904286,0.021566155,0.162246219,0.000156771,0.586440325,0.54557693,0.539648116,0.59670186,0.705075204,0.656278491,0.565297663,0.517161906,0.525767863,0.632955253,0.784471691,0.768676162
1,0.000251473,0.178305405,1.59e-05,0.590395049,0.011059248,0.219733004,0.000239952,0.556386173,0.538213551,0.550680637,0.580773354,0.620268285,0.588066041,0.633827388,0.648421228,0.663093209,0.658310354,0.64138484,0.614185929
1,0.008798366,0.510142809,0.000558052,0.229555673,0.018112068,0.229857337,0.002975695,0.254756182,0.283072382,0.370819479,0.39678973,0.392170995,0.369394869,0.457495093,0.714723825,0.750806868,0.686042786,0.390666991,0.337984592
1,0.034511977,0.186367214,2.06e-05,0.295838476,0.095686922,0.38450912,0.003065682,0.638953149,0.658073306,0.680657983,0.690122902,0.754665136,0.706035018,0.776157022,0.774755299,0.681104958,0.614780843,0.649916589,0.686623394
1,0.011918148,0.244123557,5.17e-05,0.322373609,0.059271548,0.361665699,0.000595769,0.866551459,0.852874219,0.826287448,0.880215287,0.923911452,0.823907077,0.778131843,0.747686028,0.736750424,0.694280803,0.716365159,0.84513092
1,0.001257574,0.776364349,2.15e-06,0.097521509,0.017913236,0.106248748,0.000692435,0.523078024,0.550195158,0.603474081,0.736154318,0.770903528,0.709727705,0.695892572,0.681296885,0.713740408,0.768112957,0.690568686,0.566046178
1,0.001217909,0.562382079,3.48e-06,0.157718397,0.012062292,0.265808319,0.000807522,0.614246964,0.639756024,0.602100492,0.649952948,0.761701047,0.631188452,0.660063505,0.66541779,0.663021386,0.689823747,0.611457884,0.588000178
1,0.002555068,0.366593081,2.95e-05,0.266409518,0.023719504,0.339630786,0.001062591,0.564389765,0.519954383,0.566968679,0.596271813,0.490794629,0.387927443,0.428533435,0.61659348,0.649795711,0.564355671,0.604366899,0.619817972
1,0.000609118,0.186171405,3.48e-05,0.493651203,0.010969613,0.308088341,0.000475558,0.741799533,0.755106151,0.775248885,0.798506379,0.644872069,0.494938731,0.530956507,0.573252499,0.628760397,0.695858359,0.67812556,0.698957443
1,0.025192598,0.531230848,0.000594884,0.182964674,0.014595332,0.23600067,0.009420994,0.742738724,0.730902255,0.713711917,0.744282126,0.776041448,0.714639902,0.7712484,0.774448037,0.778704643,0.812612951,0.824205637,0.817573607
1,0.002466753,0.575332225,0.000161432,0.191974217,0.015675154,0.205983905,0.008406315,0.794655263,0.782778203,0.808724642,0.829741299,0.837374091,0.805329084,0.801271379,0.787045538,0.746249259,0.730262816,0.757067859,0.895558536
1,0.001548713,0.457853263,8.84e-05,0.288874193,0.026460144,0.223885832,0.001289475,0.780006945,0.779988348,0.77478081,0.79909265,0.853751242,0.838710427,0.751369894,0.712542951,0.688092172,0.682828546,0.754153609,0.800370157
1,0.001266771,0.336006602,6.3e-07,0.225512288,0.039307524,0.383627231,0.014278954,0.629391611,0.546404064,0.538365006,0.563580453,0.545868218,0.461500138,0.430491418,0.379907966,0.38565895,0.440453619,0.651797891,0.749756217
1,0.001137078,0.089113363,3.16e-06,0.234964931,0.074332316,0.591033109,0.009416044,0.901972592,0.846444488,0.840050697,0.853394151,0.861528635,0.847017348,0.810551882,0.781540513,0.767119765,0.693541884,0.718605101,0.83575362
1,0.003066715,0.075766614,2.18e-05,0.612143481,0.150035473,0.150989411,0.00797654,0.493192941,0.480821699,0.442672253,0.454558343,0.456949413,0.460055351,0.547430456,0.675937831,0.717566252,0.724177122,0.74057138,0.626222193
1,0.002517937,0.184783193,5.58e-05,0.439341301,0.017692337,0.355267313,0.000342152,0.678162336,0.639009237,0.57368809,0.600946903,0.612891614,0.544961035,0.61323607,0.644433498,0.69894594,0.752214849,0.711142123,0.648616433
1,0.007541206,0.129028979,5.21e-05,0.391032761,0.021085702,0.450826452,0.000432811,0.39664802,0.396495432,0.386924356,0.449373543,0.555352747,0.492368579,0.349669248,0.365560174,0.51102221,0.768960357,0.780245721,0.48678863
1,0.013993958,0.256631264,0.000115913,0.258307095,0.045829728,0.423764362,0.00135768,0.478736281,0.429717839,0.445197105,0.530709624,0.560190737,0.46650219,0.421701044,0.417948216,0.441995323,0.615448952,0.739997804,0.622359395
1,0.001174051,0.862874843,2.84e-08,0.123416762,0.002256941,0.010270824,6.55e-06,0.571066439,0.581772864,0.581251383,0.583797097,0.563680053,0.584681392,0.617960036,0.594669938,0.616922975,0.706240892,0.709559143,0.636787415
1,0.000475298,0.600577271,2.71e-07,0.273591948,0.065743931,0.015039231,0.04457205,0.647130847,0.581806898,0.554690838,0.591742575,0.604355156,0.549257517,0.586352289,0.650224149,0.61326623,0.661209822,0.733977675,0.724661529
1,0.002451762,0.04045749,3.73e-08,0.718250041,0.08074683,0.156500233,0.001593607,0.736930132,0.652957261,0.609790266,0.643239081,0.707429945,0.67977494,0.680663705,0.639506817,0.65686667,0.71214366,0.743357658,0.778089523
1,0.002229391,0.067539442,8.9e-07,0.291324137,0.050479798,0.584512954,0.003913388,0.604607403,0.592149675,0.60711652,0.661854029,0.658259451,0.581458807,0.562695146,0.531954229,0.641817272,0.694700837,0.701725423,0.666709661
1,0.008016383,0.216009872,6.03e-06,0.098989111,0.019268936,0.656374799,0.00133487,0.604325533,0.586591721,0.526412964,0.531729102,0.547133565,0.556564391,0.671932399,0.739525557,0.625590026,0.580674112,0.595614195,0.58528161
1,0.060985293,0.302932641,0.000110259,0.210855062,0.03364101,0.390197499,0.001278235,0.675791621,0.636260629,0.591028571,0.58976388,0.62347132,0.559937716,0.559147775,0.581370056,0.65804106,0.834781826,0.836706698,0.720775962
1,0.001370542,0.511126131,1.32e-05,0.088736522,0.014092358,0.380243189,0.004418087,0.754010797,0.688044012,0.671073318,0.786695659,0.834600687,0.743221998,0.782101631,0.778948545,0.660299182,0.683064938,0.703588068,0.732856214
1,0.000503622,0.328852435,1.32e-07,0.146223805,0.345488205,0.17881453,0.000117271,0.674402475,0.652356803,0.554370522,0.636862934,0.563660204,0.503013194,0.52007097,0.548816264,0.536972106,0.625341594,0.731409013,0.706677675
1,1.79e-12,9.01e-11,1.39e-20,0.110171873,0.889827986,1.41e-07,4.7e-13,0.837285936,0.690409124,0.600042582,0.630484641,0.66002965,0.602687061,0.579083383,0.56575048,0.525183439,0.571580768,0.649825215,0.775116026
1,6.76e-05,3.72e-05,4.87e-12,0.087704464,0.729867077,2.16e-06,0.182321555,0.681513608,0.639621496,0.617823422,0.677791834,0.666124225,0.581533372,0.520016193,0.613523126,0.648941815,0.629983366,0.660707057,0.672768831
1,0.000161641,0.000158303,9.17e-14,0.031740953,0.836461016,4.99e-06,0.131473099,0.696845114,0.663891971,0.65456444,0.727957129,0.73472178,0.666310132,0.667029738,0.779024482,0.804727197,0.737727106,0.668115854,0.655888975
1,4.07e-07,5.98e-05,4.78e-12,0.023613606,0.883802283,9.49e-06,0.092514371,0.695389152,0.62128073,0.579496145,0.599875569,0.657692373,0.650284469,0.578744769,0.555259526,0.562768042,0.67756319,0.83852154,0.820427954
1,7.31e-06,2.8e-05,3.75e-12,0.100592194,0.822469664,0.00033498,0.076567902,0.63246417,0.658294976,0.599980712,0.550084054,0.537509859,0.475546181,0.452845126,0.516153872,0.636413395,0.741754711,0.787906587,0.725230157
1,1.15e-07,7.42e-08,1.73e-16,0.000460813,0.940348513,3.05e-06,0.05918743,0.483795732,0.484495252,0.431382149,0.407738656,0.40478757,0.37444523,0.322861612,0.341198891,0.449616522,0.615965545,0.726792276,0.576023996
1,0.001428163,0.685985672,0.000214311,0.071702183,0.191623573,0.0445308,0.004515298,0.640385449,0.577573836,0.547166705,0.532835424,0.516489506,0.483027071,0.460970998,0.413794905,0.43297556,0.560273051,0.739847004,0.789037168
1,0.001819827,0.603548584,5.82e-06,0.146750571,0.096197245,0.149716238,0.001961713,0.532590687,0.519672394,0.496401668,0.526965082,0.541626036,0.503809631,0.519862175,0.563398838,0.629187346,0.67792052,0.645083249,0.59149605
1,0.017535878,0.266429561,4.42e-06,0.251407157,0.011317943,0.45306502,0.000240022,0.786095262,0.653146267,0.535229564,0.463236064,0.445679158,0.397588521,0.382473439,0.359812289,0.405033797,0.518059313,0.668056369,0.789185464
1,0.004525609,0.430502363,0.001201574,0.420211144,0.023627138,0.119112428,0.000819745,0.899402678,0.846867383,0.824658453,0.872619033,0.901984274,0.862877131,0.832046092,0.854147375,0.896923304,0.873281062,0.853930235,0.863579035
1,0.004345868,0.496587997,0.000148316,0.26038158,0.021145176,0.214448941,0.002942123,0.749082565,0.739202261,0.740533471,0.727960408,0.653574705,0.633472204,0.670797586,0.720564127,0.785389006,0.821286738,0.86730212,0.823140204
1,0.001856838,0.301172791,0.000204126,0.465978687,0.022640012,0.20758793,0.000559616,0.45700264,0.46059075,0.495136142,0.489977807,0.488205254,0.513633013,0.617322326,0.753394663,0.719308913,0.546935976,0.463250935,0.457979649
1,0.001568481,0.265916654,5.91e-06,0.499929999,0.007042527,0.225477391,5.9e-05,0.425307274,0.413253009,0.465872377,0.454029262,0.419059932,0.49589166,0.668753922,0.815876186,0.676303327,0.55721122,0.50456053,0.458600551
1,0.000805737,0.283818433,3.21e-06,0.559161482,0.006614852,0.149568914,2.74e-05,0.620440304,0.618060648,0.698380053,0.629922271,0.466263324,0.421961606,0.444362819,0.560110569,0.638566434,0.636367381,0.665918767,0.694146872
1,0.004945911,0.369163196,9.35e-05,0.418042346,0.008175437,0.1994501,0.000129475,0.480760455,0.379512876,0.350390583,0.319927573,0.325679868,0.425630063,0.486277074,0.432768732,0.436997503,0.496901959,0.666913927,0.763964057
1,0.003528755,0.287195709,0.00135616,0.445403695,0.067045243,0.191585662,0.003884774,0.594882846,0.558591485,0.56576246,0.665933788,0.747737527,0.722092867,0.684993625,0.703016698,0.720748603,0.666225791,0.704163015,0.708438635
1,0.111680669,0.385099151,0.001393107,0.225836095,0.106862337,0.167193438,0.001935203,0.85052973,0.853975058,0.857026637,0.857911289,0.848735452,0.814626157,0.785628259,0.817930579,0.781711161,0.780398786,0.810764253,0.9015131
1,0.027322832,0.099667742,3.27e-06,0.480249178,0.307182435,0.085438464,0.000136079,0.639694929,0.674394071,0.749677062,0.634476423,0.580296338,0.560242951,0.582060874,0.59910208,0.567817152,0.605639935,0.634305716,0.636705995
1,2.68e-07,3.26e-06,3.07e-14,0.934716912,0.065203806,7.57e-05,6.24e-08,0.762707472,0.678010881,0.656077147,0.620468855,0.602632821,0.555418789,0.541334152,0.561652422,0.525578499,0.641226411,0.835989892,0.857802927
1,8.75e-05,1.56e-05,1.8e-15,0.510311937,0.486538627,0.002139997,0.000906282,0.643687427,0.533516824,0.479736209,0.483523279,0.433241248,0.435427397,0.460449725,0.40216133,0.351879984,0.409841031,0.691253006,0.82035327
1,4.36e-05,0.000922835,3.19e-06,0.327685856,0.628827503,0.030713371,0.011803602,0.795721948,0.629578412,0.558915794,0.586412787,0.571801126,0.5308128,0.578859746,0.53574574,0.455953896,0.505507231,0.712814093,0.898953259
1,5.57e-06,0.000100775,5e-09,0.517553147,0.443996777,0.037833085,0.000510643,0.651522398,0.582082331,0.546614826,0.551140308,0.52538681,0.526410162,0.609611094,0.657045126,0.703478634,0.697205663,0.645601451,0.647096395
1,2.9e-09,0.000506735,7.58e-15,0.354276672,0.645216569,1.19e-08,9.44e-09,0.707146406,0.564869106,0.508261323,0.512382686,0.49685964,0.501446486,0.544829905,0.534313977,0.520092785,0.576946437,0.680680037,0.818831503
1,0.000109614,0.001138237,4.68e-07,0.516285266,0.27808778,0.204351946,2.67e-05,0.638272822,0.628023386,0.597680271,0.629559517,0.669368029,0.669125974,0.755118132,0.792796552,0.750697851,0.701230526,0.69142735,0.704226017
1,9e-11,1.13e-09,1.56e-19,0.968367591,0.031632405,2.91e-09,2.32e-15,0.734715283,0.634720087,0.583817065,0.581372619,0.639654279,0.654807687,0.62349534,0.646562278,0.626496732,0.697181761,0.836838484,0.825483501
1,0.000307382,0.001055905,2.46e-06,0.716297207,0.173003589,0.109313704,1.98e-05,0.85047698,0.748376071,0.738586664,0.786911368,0.848524988,0.799542189,0.71285063,0.725987196,0.787710607,0.77466768,0.757907152,0.816410303
1,5.84e-06,0.000574078,2.23e-07,0.031581474,0.761293896,0.206163569,0.000380925,0.628746927,0.64638716,0.628096342,0.626458645,0.661088884,0.594294012,0.628189802,0.638287425,0.683726251,0.781047225,0.705322981,0.615443587
1,5.42e-07,8.47e-09,3.49e-17,0.528360864,0.471386668,3.38e-08,0.000251885,0.362412781,0.366380095,0.356746316,0.410578847,0.524386466,0.495030582,0.480103314,0.571125567,0.552685797,0.686885655,0.594477236,0.435763329
1,3.59e-05,0.000758879,6.85e-07,0.500525159,0.370704747,0.118429563,0.009545109,0.528174877,0.452677459,0.445015252,0.505961478,0.485769272,0.542628229,0.55292511,0.446847737,0.452677935,0.61354357,0.803397238,0.72172761
1,3.57e-05,0.003567105,4.53e-06,0.369414159,0.477831794,0.134020097,0.015126574,0.593439519,0.59147203,0.558244944,0.57245189,0.629748881,0.66346848,0.61700803,0.604383647,0.587818027,0.578545332,0.621073663,0.614451468
1,0.000258116,0.005470714,1.1e-07,0.653648766,0.247899285,0.092582351,0.000140659,0.375405014,0.349260658,0.371827424,0.358915836,0.413295537,0.454656959,0.417798638,0.448040783,0.537333071,0.703618765,0.776569009,0.557506859
1,0.001154696,0.110133048,3.23e-06,0.403136222,0.060714421,0.421061622,0.00379676,0.649572313,0.627230704,0.620325983,0.64849031,0.631051481,0.634915709,0.65110153,0.643546641,0.63564229,0.674649119,0.790292799,0.786239207
1,0.047138895,0.191616563,5.32e-05,0.181266527,0.04185954,0.535722303,0.002342928,0.584038079,0.577899754,0.54017967,0.576958418,0.610698998,0.581677973,0.540655732,0.57638669,0.653039873,0.656684577,0.634678066,0.627845585
1,0.007717822,0.450296322,0.000157594,0.178632421,0.035496352,0.326400721,0.001298769,0.525104582,0.550470173,0.593417346,0.646502674,0.586114287,0.607283533,0.683041334,0.679294169,0.635719776,0.502915978,0.528576851,0.558444142
1,0.002267626,0.099160543,1.53e-06,0.172416637,0.029810864,0.692052001,0.004290797,0.361259729,0.348513007,0.425037593,0.464840591,0.395921409,0.39586094,0.499807954,0.756892979,0.835757315,0.499432355,0.334858388,0.368452936
1,0.000414914,0.031580894,1.79e-06,0.149857792,0.008441586,0.809242918,0.000460109,0.752715468,0.746749163,0.756659329,0.797328353,0.869975448,0.821787894,0.735012233,0.674624503,0.676367223,0.654058218,0.642492294,0.72210598
1,0.007271859,0.077326297,1.26e-06,0.102488387,0.017787538,0.794358913,0.000765746,0.699479997,0.747768581,0.58669883,0.535657644,0.616393626,0.636825085,0.630401373,0.630194724,0.513623059,0.488761067,0.512473941,0.556661367
1,0.006308221,0.163734751,3.95e-06,0.076582037,0.005825433,0.746800073,0.00074554,0.62755388,0.592629671,0.615983903,0.63910532,0.645711362,0.634380341,0.666935503,0.73461473,0.725758314,0.729446411,0.67316246,0.685552895
1,0.001157475,0.148678797,1.62e-06,0.358273815,0.053186444,0.438314277,0.000387569,0.633102596,0.663412571,0.706432998,0.662606597,0.577810347,0.593876421,0.641374052,0.677951217,0.649339914,0.603930175,0.641905904,0.668421984
1,0.007780743,0.139676108,1e-06,0.132055192,0.029663802,0.685385229,0.005437924,0.627405703,0.599868655,0.573198557,0.601159036,0.651153088,0.744530439,0.772482455,0.732553542,0.706421912,0.694503069,0.746145785,0.707872272
1,0.001095878,0.06158588,1.45e-07,0.465866364,0.071759728,0.399432848,0.000259157,0.344167829,0.319790244,0.351622641,0.41330862,0.492835253,0.445173353,0.417678237,0.481560886,0.63327688,0.682605505,0.575581729,0.446779728
1,0.000778375,0.000171788,4.83e-11,0.918691413,0.073160694,0.007176196,2.15e-05,0.490549952,0.411507249,0.444699883,0.575103045,0.545162499,0.55325675,0.568384886,0.65064317,0.832552969,0.737264276,0.546674669,0.539449453
1,0.000115429,0.000153297,1.9e-09,0.781517184,0.203577619,0.01463387,2.6e-06,0.913936615,0.840080798,0.836737454,0.85151732,0.929804742,0.79517591,0.776851654,0.79681772,0.785329401,0.692201614,0.709332526,0.833197057
